DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-13.20.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.975331ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Steam01.uasset, AllOfLoadPackage_Duration=0.173200ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001285ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012405ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.339981ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.054315ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.269954ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_443, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Steam01.uasset, FlushAsyncLoading=0.097077ms, FlushStreamingFunc=0.018816ms, BlockTillAllRequestsFinished=0.013258ms, ResetLoadersForSaveUnMarkAllObjects=0.901490ms, TagPackageExports=0.059016ms, BeginCacheForCookedPlatformData=1.749955ms, SerializeImports=0.536703ms, GatherLocalizableTextData=0.022668ms, MarkNames=0.022236ms, SerializeSummary=0.034641ms, SerializeNames=0.078261ms, SerializeGatherableTextData=0.008553ms, BuildExportMap=0.037204ms, SortExportsNonSeekfree=0.017107ms, SortExportsSeekfreeConstructor=0.040628ms, SortExportsSeekfreeInner=0.422090ms, SortExportsSeekfree=0.010267ms, BuildDependencyMap=0.085101ms, SerializeImportMap=0.011120ms, SerializeExportMap=0.010692ms, SerializeDependencyMap=0.008982ms, SerializeStringAssetReferenceMap=0.008982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.050034ms, SerializeExports=0.106916ms, SerializeBulkData=0.032928ms, AsyncWrite=0.358373ms, UnaccountedTime=0.608977ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2504, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_832AA7D646A65116077516991F445FE9, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=362423 bytes, Retrieved=true, Duration=13.471928ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Wind06.uasset, AllOfLoadPackage_Duration=19.800339ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016678ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.237778ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.048324ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=16.374838ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_444, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Wind06.uasset, FlushAsyncLoading=0.081252ms, FlushStreamingFunc=0.020102ms, BlockTillAllRequestsFinished=0.013258ms, ResetLoadersForSaveUnMarkAllObjects=0.666283ms, TagPackageExports=0.047900ms, BeginCacheForCookedPlatformData=0.014968ms, SerializeImports=0.091515ms, GatherLocalizableTextData=0.014111ms, MarkNames=0.020102ms, SerializeSummary=0.035066ms, SerializeNames=0.086386ms, SerializeGatherableTextData=0.009838ms, BuildExportMap=0.035923ms, SortExportsNonSeekfree=0.017531ms, SortExportsSeekfreeConstructor=0.041485ms, SortExportsSeekfreeInner=0.448178ms, SortExportsSeekfree=0.014115ms, BuildDependencyMap=0.024375ms, SerializeImportMap=0.012830ms, SerializeExportMap=0.011973ms, SerializeDependencyMap=0.009406ms, SerializeStringAssetReferenceMap=0.009838ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.050891ms, SerializeExports=0.285670ms, SerializeBulkData=0.040200ms, AsyncWrite=0.514895ms, UnaccountedTime=0.747539ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2505, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_E75A4F2F4CCFF455DEA17FBBE7ACBDC4, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=320348 bytes, Retrieved=true, Duration=11.496171ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Wind05.uasset, AllOfLoadPackage_Duration=18.605474ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014968ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.272416ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.052601ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.108875ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_445, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Wind05.uasset, FlushAsyncLoading=0.071842ms, FlushStreamingFunc=0.018820ms, BlockTillAllRequestsFinished=0.013255ms, ResetLoadersForSaveUnMarkAllObjects=0.615820ms, TagPackageExports=0.053030ms, BeginCacheForCookedPlatformData=0.015393ms, SerializeImports=0.075269ms, GatherLocalizableTextData=0.012830ms, MarkNames=0.019241ms, SerializeSummary=0.035070ms, SerializeNames=0.078686ms, SerializeGatherableTextData=0.008982ms, BuildExportMap=0.035923ms, SortExportsNonSeekfree=0.017535ms, SortExportsSeekfreeConstructor=0.041481ms, SortExportsSeekfreeInner=0.470847ms, SortExportsSeekfree=0.017107ms, BuildDependencyMap=0.025660ms, SerializeImportMap=0.013683ms, SerializeExportMap=0.012401ms, SerializeDependencyMap=0.010263ms, SerializeStringAssetReferenceMap=0.011120ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.050034ms, SerializeExports=0.240345ms, SerializeBulkData=0.041910ms, AsyncWrite=0.614967ms, UnaccountedTime=0.705197ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2506, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_B61A001F430257DF762D2EB2E8AF2447, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=1149101 bytes, Retrieved=true, Duration=37.563759ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Music_Cue.uasset, AllOfLoadPackage_Duration=54.425694ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000857ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.020098ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.225373ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.053886ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=17.169844ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_446, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Music_Cue.uasset, FlushAsyncLoading=0.071418ms, FlushStreamingFunc=0.017535ms, BlockTillAllRequestsFinished=0.012826ms, ResetLoadersForSaveUnMarkAllObjects=0.632502ms, TagPackageExports=0.073984ms, BeginCacheForCookedPlatformData=0.015825ms, SerializeImports=0.115894ms, GatherLocalizableTextData=0.012401ms, MarkNames=0.024375ms, SerializeSummary=0.036351ms, SerializeNames=0.085104ms, SerializeGatherableTextData=0.010263ms, BuildExportMap=0.052173ms, SortExportsNonSeekfree=0.033785ms, SortExportsSeekfreeConstructor=0.042338ms, SortExportsSeekfreeInner=0.881821ms, SortExportsSeekfree=0.017960ms, BuildDependencyMap=0.029936ms, SerializeImportMap=0.014111ms, SerializeExportMap=0.012830ms, SerializeDependencyMap=0.010692ms, SerializeStringAssetReferenceMap=0.011545ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.050038ms, SerializeExports=0.069279ms, SerializeBulkData=0.035066ms, AsyncWrite=0.268567ms, UnaccountedTime=0.661153ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Music01.uasset, AllOfLoadPackage_Duration=0.189025ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011545ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.247184ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.049606ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=18.223580ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_447, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Music01.uasset, FlushAsyncLoading=0.144120ms, FlushStreamingFunc=0.018816ms, BlockTillAllRequestsFinished=0.013687ms, ResetLoadersForSaveUnMarkAllObjects=1.370627ms, TagPackageExports=0.052601ms, BeginCacheForCookedPlatformData=0.014968ms, SerializeImports=0.073556ms, GatherLocalizableTextData=0.011973ms, MarkNames=0.018820ms, SerializeSummary=0.034209ms, SerializeNames=0.082966ms, SerializeGatherableTextData=0.009835ms, BuildExportMap=0.045761ms, SortExportsNonSeekfree=0.018388ms, SortExportsSeekfreeConstructor=0.038914ms, SortExportsSeekfreeInner=0.437062ms, SortExportsSeekfree=0.015397ms, BuildDependencyMap=0.025660ms, SerializeImportMap=0.017960ms, SerializeExportMap=0.013687ms, SerializeDependencyMap=0.009410ms, SerializeStringAssetReferenceMap=0.008982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.053883ms, SerializeExports=0.820238ms, SerializeBulkData=0.061583ms, AsyncWrite=1.140978ms, UnaccountedTime=0.782605ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2507, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_CD469D784CE5A724E7AC91BFEB714703, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=361308 bytes, Retrieved=true, Duration=13.925240ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Birds01.uasset, AllOfLoadPackage_Duration=19.642107ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000857ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015397ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.264715ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.050887ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.409088ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_448, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Birds01.uasset, FlushAsyncLoading=0.182606ms, FlushStreamingFunc=0.019673ms, BlockTillAllRequestsFinished=0.014540ms, ResetLoadersForSaveUnMarkAllObjects=0.668850ms, TagPackageExports=0.056021ms, BeginCacheForCookedPlatformData=0.016678ms, SerializeImports=0.078261ms, GatherLocalizableTextData=0.012401ms, MarkNames=0.020530ms, SerializeSummary=0.035066ms, SerializeNames=0.082966ms, SerializeGatherableTextData=0.010263ms, BuildExportMap=0.037204ms, SortExportsNonSeekfree=0.017535ms, SortExportsSeekfreeConstructor=0.042338ms, SortExportsSeekfreeInner=0.447750ms, SortExportsSeekfree=0.016253ms, BuildDependencyMap=0.024375ms, SerializeImportMap=0.014111ms, SerializeExportMap=0.012401ms, SerializeDependencyMap=0.009406ms, SerializeStringAssetReferenceMap=0.009410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.164647ms, SerializeExports=0.283532ms, SerializeBulkData=0.041056ms, AsyncWrite=0.502065ms, UnaccountedTime=0.655167ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Audio/Starter_Background_Cue.uasset, AllOfLoadPackage_Duration=23.051783ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000857ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.030793ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.252742ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.074841ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.408500ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_449, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/StarterContent/Audio/Starter_Background_Cue.uasset, FlushAsyncLoading=0.072699ms, FlushStreamingFunc=0.017963ms, BlockTillAllRequestsFinished=0.012401ms, ResetLoadersForSaveUnMarkAllObjects=1.311183ms, TagPackageExports=0.185601ms, BeginCacheForCookedPlatformData=0.021812ms, SerializeImports=0.239056ms, GatherLocalizableTextData=0.015825ms, MarkNames=0.032503ms, SerializeSummary=0.036776ms, SerializeNames=0.117604ms, SerializeGatherableTextData=0.011120ms, BuildExportMap=0.103064ms, SortExportsNonSeekfree=0.193726ms, SortExportsSeekfreeConstructor=0.047043ms, SortExportsSeekfreeInner=1.037486ms, SortExportsSeekfree=0.021383ms, BuildDependencyMap=0.047896ms, SerializeImportMap=0.017535ms, SerializeExportMap=0.019245ms, SerializeDependencyMap=0.011548ms, SerializeStringAssetReferenceMap=0.015821ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.057735ms, SerializeExports=0.151817ms, SerializeBulkData=0.043191ms, AsyncWrite=0.310477ms, UnaccountedTime=0.650458ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, AllOfLoadPackage_Duration=9.882633ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.002131ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=2.123296ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.253599ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.366069ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.095179ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2508, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.09.21-13.21.07, HierarchicalDDC, Duration=0.043619ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9F5B2DF1453DB1272733529F5E95869__4EB2A0ED4F34B3CC6C624508CD3BBE64BBA526A0, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=65848 bytes, Retrieved=true, Duration=0.727437ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_450, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickOutter.uasset, FlushAsyncLoading=0.079114ms, FlushStreamingFunc=0.018388ms, BlockTillAllRequestsFinished=0.013687ms, ResetLoadersForSaveUnMarkAllObjects=0.652596ms, TagPackageExports=0.247184ms, BeginCacheForCookedPlatformData=0.176191ms, SerializeImports=0.248041ms, GatherLocalizableTextData=0.013683ms, MarkNames=0.021383ms, SerializeSummary=0.034641ms, SerializeNames=0.086810ms, SerializeGatherableTextData=0.011120ms, BuildExportMap=0.146687ms, SortExportsNonSeekfree=0.032928ms, SortExportsSeekfreeConstructor=0.045758ms, SortExportsSeekfreeInner=0.756092ms, SortExportsSeekfree=0.013683ms, BuildDependencyMap=0.069708ms, SerializeImportMap=0.014115ms, SerializeExportMap=0.012830ms, SerializeDependencyMap=0.010692ms, SerializeStringAssetReferenceMap=0.010263ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.059444ms, SerializeExports=0.289522ms, SerializeBulkData=0.040624ms, AsyncWrite=0.346396ms, UnaccountedTime=1.048606ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
../../../Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, AllOfLoadPackage_Duration=5.935397ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000853ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=1.945395ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.384461ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.375479ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.900730ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2509, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.09.21-13.21.07, HierarchicalDDC, Duration=0.097077ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_118, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.09.21-13.21.07, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.490945ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_451, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, FlushAsyncLoading=0.069708ms, FlushStreamingFunc=0.021383ms, BlockTillAllRequestsFinished=0.011545ms, ResetLoadersForSaveUnMarkAllObjects=1.495931ms, TagPackageExports=1.087092ms, BeginCacheForCookedPlatformData=0.632074ms, SerializeImports=0.291232ms, GatherLocalizableTextData=0.014964ms, MarkNames=0.019673ms, SerializeSummary=0.034213ms, SerializeNames=0.072699ms, SerializeGatherableTextData=0.010267ms, BuildExportMap=0.038486ms, SortExportsNonSeekfree=0.018816ms, SortExportsSeekfreeConstructor=0.221100ms, SortExportsSeekfreeInner=0.779182ms, SortExportsSeekfree=0.014540ms, BuildDependencyMap=0.027798ms, SerializeImportMap=0.013258ms, SerializeExportMap=0.011973ms, SerializeDependencyMap=0.010692ms, SerializeStringAssetReferenceMap=0.008982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.094082ms, SerializeExports=0.265148ms, SerializeBulkData=0.039343ms, AsyncWrite=0.268996ms, UnaccountedTime=0.915602ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
../../../Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, AllOfLoadPackage_Duration=18.101271ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005987ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.323307ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.044044ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.837156ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_452, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.079971ms, FlushStreamingFunc=0.020102ms, BlockTillAllRequestsFinished=0.013258ms, ResetLoadersForSaveUnMarkAllObjects=1.717452ms, TagPackageExports=0.223663ms, BeginCacheForCookedPlatformData=0.022668ms, SerializeImports=0.108622ms, GatherLocalizableTextData=0.011548ms, MarkNames=0.023946ms, SerializeSummary=0.059444ms, SerializeNames=0.149250ms, SerializeGatherableTextData=0.008553ms, BuildExportMap=0.128295ms, SortExportsNonSeekfree=0.034213ms, SortExportsSeekfreeConstructor=0.045758ms, SortExportsSeekfreeInner=0.677831ms, SortExportsSeekfree=0.015825ms, BuildDependencyMap=0.046186ms, SerializeImportMap=0.016250ms, SerializeExportMap=0.012401ms, SerializeDependencyMap=0.010267ms, SerializeStringAssetReferenceMap=0.011116ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.107341ms, SerializeExports=0.109907ms, SerializeBulkData=0.045333ms, AsyncWrite=0.700496ms, UnaccountedTime=0.638060ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2510, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CE__A5600AC3A695DD9E0D48ECFF08DC2504BF93C882, StartTime=2015.09.21-13.21.10, HierarchicalDDC, DataSize=85425 bytes, Retrieved=true, Duration=0.809547ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2511, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2510, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.208266ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2512, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2510, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.449888ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2513, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_835B41A84D96F4541__F0DC66C4E1F30C4F9687DAF14074CA6BE84876EE, StartTime=2015.09.21-13.21.10, HierarchicalDDC, DataSize=1813 bytes, Retrieved=true, Duration=0.755664ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2514, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2513, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.212971ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2515, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2513, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.417389ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2516, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_9E__05C7770766DC01D2819B762C0C5552B3CB712772, StartTime=2015.09.21-13.21.10, HierarchicalDDC, DataSize=880497 bytes, Retrieved=true, Duration=2.311893ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2517, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2516, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.147969ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2518, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2516, StartTime=2015.09.21-13.21.10, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.449741ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_2519, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AFA921DE470F99F90F347D806190B46__BBAD615AF7B630610AC4F9FD7B8136C670F0A0E8, StartTime=2015.09.21-13.21.10, HierarchicalDDC, DataSize=383146 bytes, Retrieved=true, Duration=1.010116ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
